text,sentiment,video_id,target_neg,target_neu,target_pos,like_count,source_url
God floded the earth he'd it again,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Forced race swapping like Little Mermaid and Snow White is not working. Oops to Disney.,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
My cats litter looks better than this trailer,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Ok so I’ve watched it excepting something bad as are all of Disney’s live actions and I was surprised as how worse it even managed to be than publicized. How on earth was this produced? Rachel Zegler is an incredibly talented singer but she has no charisma here and most certainly not the looks of the fairest of anything poor thing. What a miscast. The woke philosophy behind her casting could have been tolerable had she been right for the part but she just doesn’t have the looks. I understand that she was named Snow White because of being born on a snowy day and not because of her complexion event though that’s total betrayal to the original tale but there’s no way to make her possibly pass as “the fairest of them all” and certainly not fairer than Gal Gadot who once more shows how stiff and limited her acting skills are. The whole thing has zero soul and even less charisma. Zegler was great in West Side Story but again she doesn’t have the charisma or the looks of a movie star. What an embarrassing waste of budget. The animals and most importantly the dwarfs have no presence and the fact that they used an actual human dwarf to play one of Johnathan’s companions is even more mind boggling. The songs are endlessly generic and nothing stands out. It’s so bad. A pity considering how much this must have cost.,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Why are people hating this movie?,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
This looks so bad no offence. I prefer snow white and the huntsmen,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"Mirror Mirror in a theater near me, can you keep this creature at bay",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Beauty and the beast 😂😂😂😂,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
This is why you don't order form temu 0:27,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Mirror Mirror on the wall Which MOVIE has a CGI that's most horrible of them all""",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
I mean I don't get it... U guys trying to say that movie is not good?... Just wannt to know,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
The dwarfs are so weird 😕👊,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"This movie is, weird weirdd",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
No one can be better than Angelina Gal sucks !!!,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Snowwhite with the black actress ? 🤣🤣🤣,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"Congratulations. Really. Bravo to everyone who boycotted Snow White hoping it would fail. You succeeded : the film didn’t do well at the box office. Mission accomplished. But here’s the flip side : Thanks to this failure, many projects that people were genuinely excited about have now been canceled. Aladdin 2 — scrapped. Hercules — suspended during the script phase. Rapunzel — the long-awaited project ? Cancelled. So yes, you got what you wanted. But at what cost ? The irony is that Snow White still found significant success in home media sales. The film is now ranked among the top-selling physical releases worldwide. And those who bought it ? They keep it for life. Unlike a cinema ticket, a DVD doesn’t fade away. So in the end, you made a lot of noise… but for what ? The result : cancelled films, an actress targeted, entire teams demoralized… And a movie that still managed to reach an audience—simply because some people chose to give it a chance. Once again, well done. Truly. 👏",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
It failed in the box office and will get banned in the oval office.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow Woke and the seven pronaunce,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
mirror mirror on my wall oh wate thats not a wall theres a hole in my wall that i bashed in to trying to escape this movie,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"Hmm.. nah. Keep your film to your self. Sorry for not being interested in cgi, ALTHOUGHT, some cgi looks good. Your's doesn't in this specific movie.",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"Fabulous movie!! Disney has made this available to watch in New Zealand where as Netflix doesn't like sharing stuff with NZ. So glad to keep my annual sub with them, Netflix is more expensive. I rate the movie A++",negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
A movie that hates you still wants your money and attention ..... pffffthhhh HAHAHAHAHAHAHAHAHAHAHAHAHAHA ... no,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
"It's compleatly normal movie. Anothere mass psychosis to hate for no real reson, lol",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"This has ended in yt history as one of the most disliked videos ever, together up there with Cod Infinite Warfare and Johny Jonhy yes papa. Powered by return youtube dislikes extension.",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Mud brown and the seven cgi trolls,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Even the virtual boy was better than this.,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Ts is a horror movie🥀,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
But why?,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow white more like rice in india,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Worst cast I have ever seen in a Disney movie.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
who came from chat music?,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Just so bad,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"Avoid! What a monumental disappointment this new adaptation of ""Snow White"" is! Supposedly modern, the film is in reality nothing more than a confused collection of poorly digested ideas. The script, wanting at all costs to correct the tales of the past, falls into the trap of hyper-correction and empties the story of all its poetry and magic. The casting choices, especially for the Queen, cruelly lack the presence and credibility necessary to embody the ""fairest of them all."" The new songs are completely forgettable and break the rhythm of the story instead of enriching it. The visual effects, at times, are painful to watch and sadly recall a low-cost television series. It is a soulless, charmless version that betrays the spirit of the original tale without offering anything worthwhile in exchange. An hour and a half completely wasted.",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Queen Grimhilde Monstro the Whale Maleficent Bear The Horned King Professor Ratigan Bill Sykes Ursula Percival McLeach Gaston Scar Claude Frollo Shan Yu Clayton Carnotaurus Lyle Rourke Scroop DOR-15 Dr. Facilier Mother Gothel King Candy/Turbo Arthur King Runeard,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
The majority of the likes just like how bad it is,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"""the classic tale"" Not reslly",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Boring this new snow white ruin Disney instead of playing the same scenes she followed her own foot steps boring,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
snow white picture,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
mirror mirror on the wall im glad i did not watch this movie at all i want my time back for watching the first 10 seconds of this trailer,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Boycott of the actress's films Gal Gadot,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
I know I hate this movie & tell me why this movie is bad?,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"Mirror Mirror on my screen, can you wipe my screen clean",negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
I only cam ehere to dislike (im late),negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
whos the 83k likes,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Loved this movie. What's with the hate?,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
This movie is going to win all the nominations at the Golden Raspberry Awards,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Mirror mirror on the wall whose the black person in snow white,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"Should have called it Black White, or Dark White...hahahaha",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
black snow,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Explain: why the hate?,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"There is nothing real in this, you are showing the actors through animation, you are ignoring good actors like Peter Dinklete, the result of this is that this movie is unless. 😂",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Why she look so different,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow White ❤😊,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"Just watched this movie on Disney plus and it is the worst movie I have ever seen. 🤣 Horrible acting, horrible script, and apparently Gal Gadot is tone deaf and a horrible singer but they still made bad songs for her to sing.",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
but the quee ... goon,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"Im new to this world, what's the fuss is all about",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Sonic 3 is better,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"Worst movie this year, and I’m in late 2025",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
I don’t see why people hate it I think it looks good ngl,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow White and the 4 western and 3 islamist dwarves,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"tbh the trailer is fine and nice, while the character in the movie didnt fit snowwhite as much i see myself watching this :>",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Not one comment that says that this was a good movie. I am watching it right now and its not that bad. What are people complaining about? The dwarfs look amazing especially Dopey. Beautiful graphics and they mostly follow the storyline. WHY the hate?😅,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
My family friends and werkin colleagues had our circles of network informed to avoid watching what ever this females IDF starred in…,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Nahhhhhhh what is this,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
its not even that bad yo ya'll are just hating because its a trend,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
When is this movie going to be released? Can anyone tell me the date of this movie release?😢😢😢,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Heigh ho!!!!!!!!!!!!!!!,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"Nah, who liked this video ?",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Why is everyone hating on this sm? I mean I probably wont watch it but it really isn’t that bad,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
You always notice on YouTube if one person puts a negative comment everyone follows it’s the sheep society,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Yall think it's that bad,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Muslims will still watch this movie just coz she supports Palestine,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow white? more like snow brown.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Well I have to say this wasn't as bad as I thought it was going to be it was actually pretty good. Way much better than some of those other horror fairy tales. At least this one's worth watching. I'll give it a 6 out of 10 thumbs up,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Why are all the comments bad? Why is the movie bad?,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Love you Rachel Zegler ❤️. I loved Snow White 2025. Appreciate your hard work.,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
GalGodot acting ruined the movie,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
She so beautiful and cute,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Great MOVIE 🙏,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
I’m not sure what all the bad reviews are about I absolutely loved it . Somethings not right somewhere with this bad press .. makes you wonder what manipulation is at play !!!!! I thought the actresses as the queen and Snow White were brilliant and loved the dwarfs,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Maleficent is forever serving FACE and VISUALS 😭😭😩,positive,n0OFH4xpPr4,0.05,0.15,0.8,1889,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Prince’s mom: starting tonight, I consider aurora my own. Maleficent: **clicks tongue*Aurora baby, hold mommy’s staff.",positive,n0OFH4xpPr4,0.05,0.15,0.8,5066,https://www.youtube.com/watch?v=n0OFH4xpPr4
Queen: She will finally get the love of a REAL mother Maleficent: *Hold my staff*,positive,n0OFH4xpPr4,0.05,0.15,0.8,4170,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I hope there is a part 3 and it would focus on Maleficent alone, her origin, the tragedy and end with her getting her well deserved happy ending.",positive,n0OFH4xpPr4,0.05,0.15,0.8,2165,https://www.youtube.com/watch?v=n0OFH4xpPr4
How many trailers u want to put out this week? Disney : yes,positive,n0OFH4xpPr4,0.05,0.15,0.8,4641,https://www.youtube.com/watch?v=n0OFH4xpPr4
“i wasnt really asking” “nor was i” oOH SHE SASSY,positive,n0OFH4xpPr4,0.05,0.15,0.8,403,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Just watched the movie,she's the most kind hearted villain. edit: this was written on october 15,2019. the day after my first cinema visit ever!! its almost been a year,this is very nostalgic,it brought tears to my eyes",positive,n0OFH4xpPr4,0.05,0.15,0.8,2384,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Not gonna lie, but the pain that Maleficent feels by the whole ""losing her child"" thing- I love it so much",positive,n0OFH4xpPr4,0.05,0.15,0.8,824,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I absolutely love when Angelina Jolie says ""well well"" 😍😍😍",positive,n0OFH4xpPr4,0.05,0.15,0.8,2994,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Nothing to see here, just Maleficent taking the concept of ""Mother Knows Best"" to a whole new level.",positive,n0OFH4xpPr4,0.05,0.15,0.8,4280,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I just got back from seeing it. Maleficent: Mistress of Evil was ABSOLUTELY OUTSTANDING!!!!!!! As a huge fan of Maleficent, and the fantasy genre, it was just as epic as I wanted it to be. It's now my favorite fantasy movie of all time!!!!! I highly recommend it to anyone who loves the fantasy genre, and Maleficent as well!!!!!!!!! 10/10",positive,n0OFH4xpPr4,0.05,0.15,0.8,840,https://www.youtube.com/watch?v=n0OFH4xpPr4
"The way maleficent speak about love, reminds me Elsa talk to Anna about love at first sight 😁",positive,n0OFH4xpPr4,0.05,0.15,0.8,1370,https://www.youtube.com/watch?v=n0OFH4xpPr4
Angelina Jolie's cheekbones can cut glass Edit - Never got so much of likes😅thank you everyone Hope you have a great day ahead,positive,n0OFH4xpPr4,0.05,0.15,0.8,2728,https://www.youtube.com/watch?v=n0OFH4xpPr4
"First movie - **resolved conflict between kingdoms, main character realized their flaws and developed into a better person** Disney - um actually no",positive,n0OFH4xpPr4,0.05,0.15,0.8,2900,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Dont....ruin my morning!"" Best line ever❤",positive,n0OFH4xpPr4,0.05,0.15,0.8,1080,https://www.youtube.com/watch?v=n0OFH4xpPr4
Prince’s Mother: Starting from tonight I consider Aurora of my own Malificent: *S I S T E R S N A P S*,positive,n0OFH4xpPr4,0.05,0.15,0.8,713,https://www.youtube.com/watch?v=n0OFH4xpPr4
"First the _Mulan_ teaser, and now this? Disney are on a roll here.",positive,n0OFH4xpPr4,0.05,0.15,0.8,2230,https://www.youtube.com/watch?v=n0OFH4xpPr4
Awww maleficent is so sweet just in a really violent and evil way 😂 BUT SHE CARES ABOUT AURORA SO MUCH 😍,positive,n0OFH4xpPr4,0.05,0.15,0.8,1042,https://www.youtube.com/watch?v=n0OFH4xpPr4
Only Angelina Jolie can say “well well” so evil like. The best cast member for the franchise. She must love being evil!🙂,positive,n0OFH4xpPr4,0.05,0.15,0.8,232,https://www.youtube.com/watch?v=n0OFH4xpPr4
Disney sure knows how to take custody battles to a whole new level.,positive,n0OFH4xpPr4,0.05,0.15,0.8,8075,https://www.youtube.com/watch?v=n0OFH4xpPr4
Well can you blame Maleficent for not trusting the Prince’s love for Aurora? The one She loved Cut off her wings and went crazy,positive,n0OFH4xpPr4,0.05,0.15,0.8,4380,https://www.youtube.com/watch?v=n0OFH4xpPr4
"The ""well well"" is back *and so are the cheek bones*",positive,n0OFH4xpPr4,0.05,0.15,0.8,1347,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I feel so bad for Maleficent, she had her heartbroken and now everyone is against her, completely ignoring her pain",positive,n0OFH4xpPr4,0.05,0.15,0.8,127,https://www.youtube.com/watch?v=n0OFH4xpPr4
Me: I´m getting married!! Mum and Mother In Law: This is war then.,positive,n0OFH4xpPr4,0.05,0.15,0.8,1481,https://www.youtube.com/watch?v=n0OFH4xpPr4
alright meme material for “don’t ruin my morning” coming up,positive,n0OFH4xpPr4,0.05,0.15,0.8,1904,https://www.youtube.com/watch?v=n0OFH4xpPr4
WHY IS.NOBODY TALKING ABOUT THE FACT THAT THERE ARE MORE LIKE HER? I AM SHOOCKED,positive,n0OFH4xpPr4,0.05,0.15,0.8,2218,https://www.youtube.com/watch?v=n0OFH4xpPr4
"To be honest I relate to this movie on a whole new level when Maleficent's shot by the Queen and Aurora cries. I was a witness of my mother trying to commit suicide, but same as Maleficent - she is alive.",positive,n0OFH4xpPr4,0.05,0.15,0.8,134,https://www.youtube.com/watch?v=n0OFH4xpPr4
Aurora: I wasn’t really asking Maleficent: Neither was I I AM CHOKING ON MY WATER 😂,positive,n0OFH4xpPr4,0.05,0.15,0.8,978,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""How many live action movies do you want?"" Disney: ""yEAeeEASzzaSszZs""",positive,n0OFH4xpPr4,0.05,0.15,0.8,436,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Michelle vs. Angelina!!!! The Manipulative Stepmother vs. The Protective Stepmother!!!! Plus, Maleficent meets her kind!!! I am so living for this!!!",positive,n0OFH4xpPr4,0.05,0.15,0.8,744,https://www.youtube.com/watch?v=n0OFH4xpPr4
Before watching the film: The Queen is Evil After watching the film: The Evil is the Queen,positive,n0OFH4xpPr4,0.05,0.15,0.8,118,https://www.youtube.com/watch?v=n0OFH4xpPr4
I find it super interesting to see things from Maleficant’s point of view. This film looks terrifyingly gorgeous.,positive,n0OFH4xpPr4,0.05,0.15,0.8,3710,https://www.youtube.com/watch?v=n0OFH4xpPr4
"That *""DON'T ruin my morning""* part is going to be a good meme.",positive,n0OFH4xpPr4,0.05,0.15,0.8,4803,https://www.youtube.com/watch?v=n0OFH4xpPr4
Aurora:phillip asked me to marry him Maleficent: No,positive,n0OFH4xpPr4,0.05,0.15,0.8,848,https://www.youtube.com/watch?v=n0OFH4xpPr4
Who's here after watching the movie? Maleficent is the Queen of all Disney Villains..,positive,n0OFH4xpPr4,0.05,0.15,0.8,825,https://www.youtube.com/watch?v=n0OFH4xpPr4
Mum: wakes me up early to go to school Me: DON'T RUIN MY MORNING 🤣😂,positive,n0OFH4xpPr4,0.05,0.15,0.8,1943,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Love doesn't always end well"" Roger that ...",positive,n0OFH4xpPr4,0.05,0.15,0.8,897,https://www.youtube.com/watch?v=n0OFH4xpPr4
The story was so good and the visual beauty was so pretty. Maleficent's motherhood toward Aurora was so touching.,positive,n0OFH4xpPr4,0.05,0.15,0.8,45,https://www.youtube.com/watch?v=n0OFH4xpPr4
Teacher: Pop quiz everyone Class: DON’T RUIN OUR MORNING,positive,n0OFH4xpPr4,0.05,0.15,0.8,2112,https://www.youtube.com/watch?v=n0OFH4xpPr4
Well can you really blame her? What happened to her is traumatizing for a first and only love.,positive,n0OFH4xpPr4,0.05,0.15,0.8,6415,https://www.youtube.com/watch?v=n0OFH4xpPr4
Queen: i consider aurora my own daughter. Maleficent: am i a joke to you?,positive,n0OFH4xpPr4,0.05,0.15,0.8,3521,https://www.youtube.com/watch?v=n0OFH4xpPr4
Costume designers: how many costume changes should Maleficent have throughout the movie? Directors: Yes,positive,n0OFH4xpPr4,0.05,0.15,0.8,81,https://www.youtube.com/watch?v=n0OFH4xpPr4
"The *ICONIC* ""Well, Well"" LINE IS BAAACCCKKK!!! Edit* Ps. I'm a small youtuber so pls help me out!",positive,n0OFH4xpPr4,0.05,0.15,0.8,455,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Don't ruin my morning"" is my new catchphrase",positive,n0OFH4xpPr4,0.05,0.15,0.8,748,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Half good, half evil, super deadly when mad ... sounds like any mother....",positive,n0OFH4xpPr4,0.05,0.15,0.8,3557,https://www.youtube.com/watch?v=n0OFH4xpPr4
Disney We Want MALEFiCENT 3.,positive,n0OFH4xpPr4,0.05,0.15,0.8,15,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Hearing “well well” again sent shivers down my spine. I’m so excited, this looks phenomenal!",positive,n0OFH4xpPr4,0.05,0.15,0.8,592,https://www.youtube.com/watch?v=n0OFH4xpPr4
"“but now, she will finally get the love of a real mother. Tonight, I consider aurora.... my own.” *damn maleficent is pissed from that one* -*thanks for the likes!*",positive,n0OFH4xpPr4,0.05,0.15,0.8,1442,https://www.youtube.com/watch?v=n0OFH4xpPr4
OMG her cheekbones could cut through my heart.,positive,n0OFH4xpPr4,0.05,0.15,0.8,514,https://www.youtube.com/watch?v=n0OFH4xpPr4
I just loved this movie SOOO much. Angelina was the best. And the story itself was very moving and heartbreaking. Maleficent is definitely n.1 Mom of the world!!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,29,https://www.youtube.com/watch?v=n0OFH4xpPr4
Mom: You gonna be late for school Me: DON’T ruin my morning,positive,n0OFH4xpPr4,0.05,0.15,0.8,2077,https://www.youtube.com/watch?v=n0OFH4xpPr4
workers: “so how many live actions are we doing this year?” disney: “yes”,positive,n0OFH4xpPr4,0.05,0.15,0.8,2705,https://www.youtube.com/watch?v=n0OFH4xpPr4
0:19 “Don’t ruin my morning!” Is such a mood 💁🏻,positive,n0OFH4xpPr4,0.05,0.15,0.8,182,https://www.youtube.com/watch?v=n0OFH4xpPr4
"In India the Hindi voice of Angelina is done by Aishwarya Rai, it totally suites. They both look similar and there voice is just wow.❤❤❤",positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
"As someone who has heard her fair share of evil-mother-in-law stories, I am totally on Maleficent's side here.",positive,n0OFH4xpPr4,0.05,0.15,0.8,857,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Its the Queens fault by telling Maleficent ""she will finally get the love of a REAL Mother"".",positive,n0OFH4xpPr4,0.05,0.15,0.8,2314,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Never would have thought 'Sleeping Beauty' would spawn an epic lookin action movie, but I guess here we are 😝",positive,n0OFH4xpPr4,0.05,0.15,0.8,679,https://www.youtube.com/watch?v=n0OFH4xpPr4
The background music’s lit. Angie slayed in Maleficent!,positive,n0OFH4xpPr4,0.05,0.15,0.8,10,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I love that she still calls her ""beastie"":)",positive,n0OFH4xpPr4,0.05,0.15,0.8,673,https://www.youtube.com/watch?v=n0OFH4xpPr4
"when Maleficent said ""Love doesn't always end well"" she felt that. and i'm sad :(((",positive,n0OFH4xpPr4,0.05,0.15,0.8,2149,https://www.youtube.com/watch?v=n0OFH4xpPr4
Alternative title: Maleficent learns the struggles of parenthood,positive,n0OFH4xpPr4,0.05,0.15,0.8,2224,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Im so glad and happy and grateful that they came with the idea to make a sequel, this movie was so good to watch. Way to good. Go watch it.",positive,n0OFH4xpPr4,0.05,0.15,0.8,7,https://www.youtube.com/watch?v=n0OFH4xpPr4
US: Is maleficent good or bad ? Disney: yes Us: what? Good or bad? Disney: Yes,positive,n0OFH4xpPr4,0.05,0.15,0.8,3826,https://www.youtube.com/watch?v=n0OFH4xpPr4
Me: disney doesn't need any more live action remakes. Also me: oh my god i need 18 more maleficent films by yesterday,positive,n0OFH4xpPr4,0.05,0.15,0.8,2113,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Me: Mom, can I have a dollar? Mom: Don’t ruin my morning",positive,n0OFH4xpPr4,0.05,0.15,0.8,251,https://www.youtube.com/watch?v=n0OFH4xpPr4
I loved every second of this. Even shed a little tear. So beautiful.,positive,n0OFH4xpPr4,0.05,0.15,0.8,16,https://www.youtube.com/watch?v=n0OFH4xpPr4
The costume designer for Angelina needs some type of award! Beautiful!,positive,n0OFH4xpPr4,0.05,0.15,0.8,189,https://www.youtube.com/watch?v=n0OFH4xpPr4
"queen : tonight, I consider Aurora..my own maleficent : I'am about to end this bitch's whole career !",positive,n0OFH4xpPr4,0.05,0.15,0.8,5183,https://www.youtube.com/watch?v=n0OFH4xpPr4
