platform,video_id,comment_id,parent_id,author,text,like_count,published_at,updated_at,source_url,video_label,target_neg,target_neu,target_pos
youtube,iV46TJKL8cU,UgwfJfTpEXF3DL5KYRV4AaABAg,,@AyomideKehinde-ky5hs,I love Disney movies but this one is different 😮😮,0,2025-08-25T13:08:46Z,2025-08-25T13:08:46Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwXtkzVYdKFOzjH9MF4AaABAg,,@OscarOcaña-e2o,This movie gave my cancer 3456 new evolutions,0,2025-10-29T19:35:21Z,2025-10-29T19:35:21Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxxAjB8mosejP5iCj94AaABAg,,@JackSai-g7k,Snow brown and the 7 cg-sins,0,2025-10-11T07:14:50Z,2025-10-11T07:14:50Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzN8IdnUnPEJDgO9VJ4AaABAg,,@HiraIqbal.1995,Love it. Thanks Disney.,0,2025-10-10T00:40:48Z,2025-10-10T00:40:48Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgylVKK1jZceJ1vuCX94AaABAg,,@wizer_meowser,better eating rotten Apple than watching this movie,0,2025-10-06T11:04:25Z,2025-10-06T11:04:25Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxV0VGwoU4hstq_LQN4AaABAg,,@reuben-g7n,march 21st is the new 9/11,0,2025-10-18T22:33:12Z,2025-10-18T22:33:12Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwrafqQlQmEvJ7MPrZ4AaABAg,,@hrishikeshpanicker593,I want my money back 😂,0,2025-10-14T09:47:27Z,2025-10-14T09:47:27Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwwJty-TxqxEJqAIFp4AaABAg,,@rashid9128,BOYCOTT FREE PALESTINE 🇵🇸,1,2025-08-19T13:04:33Z,2025-08-19T13:04:33Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwWg6g12JaySxRuvdB4AaABAg,,@not..A..channel,I really liked this trailer as well as the movie.,1,2025-07-10T11:09:01Z,2025-07-10T11:09:01Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugyla6zLIXZ94f9OLlx4AaABAg,,@PhoenixNewRising,I watched it because I didn’t think it would be as bad as ppl made it seem. Not a good strategy on my part.,0,2025-07-22T23:54:20Z,2025-07-22T23:54:20Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugw_ExZ70HvIv87E7YJ4AaABAg,,@cmbrn8315,Worst movie ever made,2,2025-11-03T04:12:44Z,2025-11-03T04:12:44Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyMwVK9Ey_JZtR7azd4AaABAg,,@NanoReviews-t9c,0:27 Gangle but cursed 😭,0,2025-07-21T15:52:25Z,2025-07-21T15:52:25Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugxd0xDbYoyBHCgotC54AaABAg,,@AdonisDarty-o8s,Mirro mirro on the wall what movie did u make,0,2025-08-14T23:04:43Z,2025-08-14T23:04:43Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugzndy3xORwHpL79tJN4AaABAg,,@aye42.,Go watch the Rammstein - Sonne official music video it is at least ten times better,0,2025-10-26T10:38:54Z,2025-10-26T10:38:54Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugysmz1UPr-DqYtPuKx4AaABAg,,@TheMirza1707,"As an European.. I have a serious question, why do you hate it..? Even if the movie is bad, why do you hate it so much, what have I missed ?",1,2025-08-07T15:59:42Z,2025-08-07T15:59:42Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxAd36eiwg-EH6K6C14AaABAg,,@crunchyapples596,"All the main actress had to do was keep quite about her politics. The movie isn't tbat bad, but it woukdn't have flopped as hard as it did if the actress didn't garner such bad attention.",0,2025-07-08T21:16:24Z,2025-07-08T21:16:24Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwmNgkGrdclL8knXoF4AaABAg,,@martintheiler4264,Una Historia Mal Contada......,2,2025-08-22T18:24:09Z,2025-08-22T18:24:09Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugzbb2Hqa9iRjZGlzol4AaABAg,,@irfanahmed4420,Mirror mirror on the wall We got snow white before GTA6,0,2025-07-05T12:17:11Z,2025-07-05T12:17:11Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzqfhWrPare23QLLAF4AaABAg,,@darkman444411,snow brown,0,2025-10-04T05:42:01Z,2025-10-04T05:42:01Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugw5etbfDLTvvKczxYh4AaABAg,,@hiroller5040,snow white and the 7 dumb producers edit: her skin is as white as snow and lips as red as a rose me: 🥸🥸😬😬,0,2025-10-01T07:28:09Z,2025-10-01T07:30:46Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugz1WinW-pHxsjn2dCJ4AaABAg,,@ShammiTS,Evil queen - mirror mirror on the wall who is the fairest of them all Mirror- snow white is the fairest of them all....psych.. girl its u .. a 100% u 👈👈,0,2025-10-01T13:35:33Z,2025-10-01T13:35:33Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzEdPGtsZ8U3s1cmEJ4AaABAg,,@estremera427,I’m so disappointed Disney try again. It’s like the more they are making live action the less they are trying after her terrible interview. I will never watch this movie.,0,2025-07-26T03:55:41Z,2025-07-26T03:55:41Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugwy6UDSgxB8zCKouuh4AaABAg,,@L1ght_cameraman,Mirror mirror on the wall what’s the most downfall thing of all,0,2025-07-23T10:41:30Z,2025-07-23T10:41:30Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxIYFKdJ_p0I2Nx3_h4AaABAg,,@rebek127,"Well, to all of you, I actually really ENJOYED the film. It was WORTH IT❤❤😊",1,2025-07-18T08:58:31Z,2025-07-18T08:58:31Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxxdpPrivYhF5H4-QV4AaABAg,,@dandungrangga8030,Israel😂,1,2025-08-23T05:39:19Z,2025-08-23T05:39:19Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzxoJ9YJApNDF5_G9F4AaABAg,,@Mathieu77able,"My good lord, i am here because of a vidéo on the movie, and it's more funny than i thought..xD",0,2025-09-26T13:25:36Z,2025-09-26T13:25:36Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwkAf4f00P-ps-3zrx4AaABAg,,@kwestfal513,Snow White and the 7 trolls,0,2025-07-25T16:27:22Z,2025-07-25T16:27:22Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyBN9uToeJzcJaKbL54AaABAg,,@Limonade_Rose,"This might be the best movie ever remade.Even better than the original.I think I love this movie,it's perfect.",0,2025-07-25T01:25:34Z,2025-07-25T01:25:34Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzVnszQ1DeZV2NgDut4AaABAg,,@iluvps3,Did anyone actually watch this movie? 😭💔,0,2025-07-31T10:35:24Z,2025-07-31T10:35:24Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgygUGaT6ueEKE2p6X54AaABAg,,@Saitama-o1p2d,83k LIKES 2.4m DISLIKES,1,2025-10-30T11:46:28Z,2025-10-30T11:46:28Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugxu46EB4kGF6Yzpmgh4AaABAg,,@Star_cookie_sweet,I loved snow white until I watched this now I love the poison apple instead,0,2025-10-01T08:22:21Z,2025-10-01T08:22:21Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyTHHR7gNWsyFjaoqZ4AaABAg,,@Eusirisantonio,Esto no es una película esto es una ñelicula,0,2025-10-27T02:02:30Z,2025-10-27T02:02:30Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxXMU7Tklg1rj1BIlZ4AaABAg,,@santysan-h3q,"To be honest, I don't like her acting..(princess )something extra she is doing.... The rest of everything is wonderful.",0,2025-10-05T06:49:36Z,2025-10-05T06:50:27Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzaD5hfy0lgIjW82sl4AaABAg,,@Cloudcore_67,Why does snow white look like that😂,0,2025-11-04T05:17:23Z,2025-11-04T05:17:23Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwtU7kOVeqwVmo4pf94AaABAg,,@Aditya_13910,Gud movi very 😊 I big fan from India Vary gud sar make part 2 pls,0,2025-08-11T17:42:43Z,2025-08-11T17:42:43Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugw2u-YYG_vFNhijzb14AaABAg,,@emilyhoran8164,The worst casts in the history of human race,1,2025-07-25T03:58:01Z,2025-07-25T03:58:01Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgySw5pVv_qZ5pJHJvZ4AaABAg,,@prismmorph,"Mirror Mirror on the wall, who fused ted bundy with a doll",0,2025-10-18T08:13:33Z,2025-10-18T08:13:33Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxZtDwIzMuQvVjRCKx4AaABAg,,@WilliamButler-d3b,All Hail Shadow,0,2025-07-24T02:09:21Z,2025-07-24T02:09:21Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugz7nYG-oY8bXrO3Jy14AaABAg,,@sashadawson3621,I tried to give it a chance but I failed.... the songs and acting were just too unbearable 🥲,0,2025-11-06T06:26:40Z,2025-11-06T06:26:40Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxLZM0HW8xB2h_0Xkd4AaABAg,,@BelindaBroomfield,Im paying for the theapy,0,2025-09-09T06:23:49Z,2025-09-09T06:23:49Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxJAibw4-at694KDnh4AaABAg,,@theexotic-z4t,I like Xi Jinping more than her。,1,2025-10-16T01:00:22Z,2025-10-16T01:00:22Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxgwBRJM9ydejerYip4AaABAg,,@DeDametjes-e6b,its giving aurora,0,2025-08-15T19:17:37Z,2025-08-15T19:17:37Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxyB1ze_OEDaIoc5UF4AaABAg,,@staceymiyamoto6626,Har har 22m views and Less than 90k likes!!,1,2025-09-06T20:22:50Z,2025-09-07T10:40:56Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwnJTPSv5z9LfWG8dV4AaABAg,,@BoboLivesMatter,The dwarfs look more cgi than ps1 hagrid,0,2025-08-15T17:39:44Z,2025-08-15T17:39:44Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugw8HS8LEiwPTVfmoBV4AaABAg,,@Shooobzzz_17,2.4 million dislikes is crazy lol😂,0,2025-11-04T09:49:56Z,2025-11-04T09:49:56Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugye9r0bpW4Lnu9WEkl4AaABAg,,@zaynropene,why snowwhite is not white,0,2025-07-26T15:47:02Z,2025-07-26T15:47:02Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugx8ScJVarorbCp_VJF4AaABAg,,@dannythompson5457,did disney make this film on the titanic oh wait,0,2025-07-12T21:26:11Z,2025-07-12T21:26:11Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugzl_NKedB4TN9i9Kw94AaABAg,,@THANYDAVITO,YOU SHOULD RESET CHARACTER NOW DISNEY,0,2025-08-30T00:35:26Z,2025-08-30T00:35:26Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugz_aosrtJRiCwqJag94AaABAg,,@LoLobell82,tHIs wAS mY FATherS kINgDoM 0:02,1,2025-09-23T20:33:04Z,2025-09-23T20:33:04Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxpdGGrV8R-eddzfkF4AaABAg,,@calentaylor2558,how dare Disney let ts hit the cinema🫩🥀,0,2025-10-13T03:02:59Z,2025-10-13T03:02:59Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxOo-cQxeTlefAsD8R4AaABAg,,@Clayton-x6t,*Tearfully* please... please tell me that this is just a sick joke...,0,2025-09-22T16:53:50Z,2025-09-22T16:53:50Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugx6U4kIX9gH6GtJD0h4AaABAg,,@ohmytrance,여기 댓글들 개웃기네 서양사람들도 비꼬는거 잘하는구나😅,1,2025-07-09T03:21:00Z,2025-07-09T03:21:00Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzJBrhv_gAdQcMDGVB4AaABAg,,@NanoReviews-t9c,0:55 why are all the animals just cgi 💀💀💀,0,2025-07-21T15:53:39Z,2025-07-21T15:53:39Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgycwPwVx49mpgSS-op4AaABAg,,@nawapolkhlangcng7267,Mirror Mirror on the wall can I un seen this thing?,0,2025-10-09T13:19:19Z,2025-10-09T13:19:19Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxTMbHAR8sIxyAIiWB4AaABAg,,@Jack_Inghof,2.4M dislikes,1,2025-07-09T21:52:23Z,2025-07-09T21:52:23Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxikP0PzNz2_DcB8-d4AaABAg,,@kbprojekty,"I was a child 30 years ago and despite every frame of every children cartoon having to be drawn by hand by someone, we had cartoons 10x better than this filth that is probably the most expensive and the worst interpretation of Snow White ever created. But hey, actress Gal Gadot says people don't like it because of anti-Israel sentiment so now we know!",1,2025-08-25T07:51:35Z,2025-08-25T07:51:35Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyhRpxh7tmczireR3Z4AaABAg,,@gomessraquel,❤❤ eu gostei,0,2025-10-17T12:48:16Z,2025-10-17T12:48:16Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxBuee2vc_2j2s1ZXJ4AaABAg,,@RyleeAnderson-m4q,Where did they film this? A dumpster?,1,2025-08-28T00:57:08Z,2025-08-28T00:57:08Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzOpfurvTILIcwEs-54AaABAg,,@Szymon-v7,Snow Brown?,0,2025-08-21T07:01:53Z,2025-08-21T07:01:53Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugx-k3yX_gwP6wApQbx4AaABAg,,@jacquelinehamusute5074,I feel scammed I wasted my internet for this,0,2025-08-20T16:51:40Z,2025-08-20T16:51:40Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxWfPhAtyU-TnDk8UV4AaABAg,,@SanuMuhammedM-v1k,"The trailer is not bad though,i don't understand why the comment section is like this ?",1,2025-08-12T06:46:19Z,2025-08-12T06:46:19Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgydaXluD99qE_6Mu3R4AaABAg,,@Neworleanssaints1350,Bro I’m scared bc if worst comes to worst I have cousins who will probably torture me by making us watch this monstrosity. I sincerely hope they do not because then Imma have to find a way out of having to be tortured by this monstrosity. Somebody please help me,0,2025-07-23T01:56:35Z,2025-07-23T01:56:48Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugzr9OVHqFo4yzRQt654AaABAg,,@KinoloskodrustvoKamnikKDKamnik,this is groos sa fff!!!,0,2025-07-22T13:37:48Z,2025-07-22T13:37:48Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugwz6RY26tzFyvpyaMF4AaABAg,,@cimcime0,free palestine,3,2025-08-17T00:09:31Z,2025-08-17T00:09:31Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyDq6RDGZZGQs-i66F4AaABAg,,@adiputramaster,Genosida,1,2025-08-19T06:37:53Z,2025-08-19T06:37:53Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugy7WDSn0GrikkRQlMh4AaABAg,,@AngieCorpuz-t9p,God floded the earth he'd it again,0,2025-08-31T16:24:07Z,2025-08-31T16:24:07Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwNozOb_hydisqdY154AaABAg,,@thinkaboutit.2997,Forced race swapping like Little Mermaid and Snow White is not working. Oops to Disney.,0,2025-07-22T12:51:19Z,2025-07-22T12:51:19Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyoXuzgPLEvJgrPfx14AaABAg,,@RyleeAnderson-m4q,My cats litter looks better than this trailer,1,2025-08-28T00:55:36Z,2025-08-28T00:55:36Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzIzHoOEQg4IbqMrup4AaABAg,,@alexd1121,Ok so I’ve watched it excepting something bad as are all of Disney’s live actions and I was surprised as how worse it even managed to be than publicized. How on earth was this produced? Rachel Zegler is an incredibly talented singer but she has no charisma here and most certainly not the looks of the fairest of anything poor thing. What a miscast. The woke philosophy behind her casting could have been tolerable had she been right for the part but she just doesn’t have the looks. I understand that she was named Snow White because of being born on a snowy day and not because of her complexion event though that’s total betrayal to the original tale but there’s no way to make her possibly pass as “the fairest of them all” and certainly not fairer than Gal Gadot who once more shows how stiff and limited her acting skills are. The whole thing has zero soul and even less charisma. Zegler was great in West Side Story but again she doesn’t have the charisma or the looks of a movie star. What an embarrassing waste of budget. The animals and most importantly the dwarfs have no presence and the fact that they used an actual human dwarf to play one of Johnathan’s companions is even more mind boggling. The songs are endlessly generic and nothing stands out. It’s so bad. A pity considering how much this must have cost.,0,2025-07-14T00:06:23Z,2025-07-14T00:06:23Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwNzOGx8Fd6etlJUoR4AaABAg,,@Night-oly,Why are people hating this movie?,0,2025-09-10T19:55:41Z,2025-09-10T19:55:41Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugz-8kGa0jl6DiyyzxZ4AaABAg,,@Hdbc-i9r,This looks so bad no offence. I prefer snow white and the huntsmen,0,2025-10-24T23:52:11Z,2025-10-24T23:52:11Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzKrf2Sjoz-sdhmOjF4AaABAg,,@MrTobiT,"Mirror Mirror in a theater near me, can you keep this creature at bay",1,2025-10-28T20:43:45Z,2025-10-28T20:43:45Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwAlIIl-u-QOaQ0J094AaABAg,,@C.O.D.T.I.N.U.B.U,Beauty and the beast 😂😂😂😂,0,2025-07-09T20:51:27Z,2025-07-09T20:51:27Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwuptGMto8XjKAtl4J4AaABAg,,@SrinivasBellana,This is why you don't order form temu 0:27,0,2025-08-15T18:13:27Z,2025-08-15T18:13:27Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyWnalrHGjH3r2Rcmd4AaABAg,,@KazrielDeguzman,"""Mirror Mirror on the wall Which MOVIE has a CGI that's most horrible of them all""",0,2025-10-16T07:35:28Z,2025-10-16T07:35:28Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugx4_rggdqSOZu3WCFB4AaABAg,,@livingsoul264,I mean I don't get it... U guys trying to say that movie is not good?... Just wannt to know,0,2025-10-09T10:41:33Z,2025-10-09T10:41:33Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyzyghcUSlvSX2cc4p4AaABAg,,@sarikajain5043,Very nice movie,0,2025-10-25T11:30:39Z,2025-10-25T11:30:39Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugyass7zapmajgIXeS54AaABAg,,@EmmaTaru-vt9mf,The dwarfs are so weird 😕👊,0,2025-07-28T06:34:35Z,2025-07-28T06:34:35Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyOfhQ1RylpTWikUSd4AaABAg,,@veclixiy,"This movie is, weird weirdd",1,2025-09-29T10:34:34Z,2025-09-29T10:34:34Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugy2nFFGb-royYrmOPp4AaABAg,,@luckymama2078,No one can be better than Angelina Gal sucks !!!,0,2025-09-10T02:21:12Z,2025-09-10T02:21:12Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugwiojxjn-Ln4r7L0xt4AaABAg,,@huyhuynh5728,Snowwhite with the black actress ? 🤣🤣🤣,0,2025-07-24T13:28:24Z,2025-07-24T13:28:24Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugzliu9Ud22cuVUrSTt4AaABAg,,@FancinemaFancinema,"Congratulations. Really. Bravo to everyone who boycotted Snow White hoping it would fail. You succeeded : the film didn’t do well at the box office. Mission accomplished. But here’s the flip side : Thanks to this failure, many projects that people were genuinely excited about have now been canceled. Aladdin 2 — scrapped. Hercules — suspended during the script phase. Rapunzel — the long-awaited project ? Cancelled. So yes, you got what you wanted. But at what cost ? The irony is that Snow White still found significant success in home media sales. The film is now ranked among the top-selling physical releases worldwide. And those who bought it ? They keep it for life. Unlike a cinema ticket, a DVD doesn’t fade away. So in the end, you made a lot of noise… but for what ? The result : cancelled films, an actress targeted, entire teams demoralized… And a movie that still managed to reach an audience—simply because some people chose to give it a chance. Once again, well done. Truly. 👏",1,2025-07-15T13:15:54Z,2025-07-15T13:15:54Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxQkITE24iRJRwJNo94AaABAg,,@Gubworshipper,It failed in the box office and will get banned in the oval office.,1,2025-08-03T14:47:01Z,2025-08-03T14:47:01Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwCJK2vtrt6FO4Iyy94AaABAg,,@KnightOfSerbia1,Snow Woke and the seven pronaunce,1,2025-07-14T15:56:26Z,2025-07-14T15:56:26Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzXDrXCQXMIh9_iTgh4AaABAg,,@dannythompson5457,mirror mirror on my wall oh wate thats not a wall theres a hole in my wall that i bashed in to trying to escape this movie,0,2025-10-19T12:23:17Z,2025-10-19T12:23:17Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugyr2HI6YuntwItnjZB4AaABAg,,@raidenwolfsonata3042,"Hmm.. nah. Keep your film to your self. Sorry for not being interested in cgi, ALTHOUGHT, some cgi looks good. Your's doesn't in this specific movie.",0,2025-07-07T18:48:24Z,2025-07-07T18:48:24Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzIij10R9i77w_lt0V4AaABAg,,@ALxdCr4ftPlays,"Fabulous movie!! Disney has made this available to watch in New Zealand where as Netflix doesn't like sharing stuff with NZ. So glad to keep my annual sub with them, Netflix is more expensive. I rate the movie A++",2,2025-07-13T10:38:30Z,2025-07-13T10:38:30Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgydT4mlJD6x4AnPTt54AaABAg,,@wasdqwerty-g6x,A movie that hates you still wants your money and attention ..... pffffthhhh HAHAHAHAHAHAHAHAHAHAHAHAHAHA ... no,2,2025-10-13T19:05:59Z,2025-10-13T19:05:59Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
